datetime,open,high,low,close,volume
2008-05-26 10:00:00,13760,13790,13680,13700,63605
2008-05-26 11:00:00,13710,13710,13710,13710,1347
2008-05-26 12:00:00,13680,13765,13670,13740,38470
2008-05-26 13:00:00,13740,13775,13680,13710,63325
2008-05-26 14:00:00,13715,13745,13680,13700,53249
2008-05-26 15:00:00,13695,13705,13680,13695,15507
2008-05-26 16:00:00,13705,13720,13705,13715,4112
2008-05-26 17:00:00,13715,13750,13710,13745,6100
2008-05-26 18:00:00,13745,13755,13725,13730,5242
2008-05-27 09:00:00,13785,13870,13775,13845,90154
2008-05-27 10:00:00,13850,13885,13795,13810,66893
2008-05-27 11:00:00,13815,13815,13815,13815,1000
2008-05-27 12:00:00,13830,13865,13790,13805,37367
2008-05-27 13:00:00,13805,13900,13790,13885,68333
2008-05-27 14:00:00,13885,13940,13880,13915,58221
2008-05-27 15:00:00,13915,13925,13895,13910,13331
2008-05-27 16:00:00,13930,13930,13885,13900,8791
2008-05-27 17:00:00,13900,13910,13855,13855,12103
2008-05-27 18:00:00,13855,13895,13855,13890,6693
2008-05-28 09:00:00,13960,13995,13885,13895,93001
2008-05-28 10:00:00,13890,13910,13830,13840,55810
2008-05-28 11:00:00,13840,13840,13840,13840,843
2008-05-28 12:00:00,13855,13905,13850,13870,31912
2008-05-28 13:00:00,13875,13880,13680,13690,104483
2008-05-28 14:00:00,13690,13745,13665,13710,70214
2008-05-28 15:00:00,13705,13740,13705,13740,16254
2008-05-28 16:00:00,13770,13775,13740,13750,9074
2008-05-28 17:00:00,13755,13805,13745,13780,12298
2008-05-28 18:00:00,13780,13830,13775,13810,11207
2008-05-29 09:00:00,13890,14050,13875,14030,121895
2008-05-29 10:00:00,14035,14135,14030,14095,88138
2008-05-29 11:00:00,14095,14095,14095,14095,968
2008-05-29 12:00:00,14080,14160,14055,14135,53657
2008-05-29 13:00:00,14135,14140,14045,14090,66875
2008-05-29 14:00:00,14090,14130,14080,14120,49135
2008-05-29 15:00:00,14115,14140,14115,14125,19400
2008-05-29 16:00:00,14115,14120,14090,14115,8029
2008-05-29 17:00:00,14110,14170,14110,14145,13090
2008-05-29 18:00:00,14145,14165,14140,14160,7525
2008-05-30 09:00:00,14205,14330,14195,14235,96847
2008-05-30 10:00:00,14235,14295,14215,14250,43412
2008-05-30 11:00:00,14255,14255,14255,14255,1272
2008-05-30 12:00:00,14260,14330,14260,14315,43835
2008-05-30 13:00:00,14315,14345,14280,14325,49119
2008-05-30 14:00:00,14330,14370,14320,14345,56207
2008-05-30 15:00:00,14345,14355,14325,14345,18466
2008-05-30 16:00:00,14340,14345,14305,14310,5798
2008-05-30 17:00:00,14310,14345,14300,14335,7223
2008-05-30 18:00:00,14340,14370,14330,14370,8414
2008-06-02 09:00:00,14360,14385,14190,14260,97289
2008-06-02 10:00:00,14260,14410,14245,14365,84661
2008-06-02 11:00:00,14370,14370,14370,14370,1310
2008-06-02 12:00:00,14410,14475,14375,14395,59392
2008-06-02 13:00:00,14395,14460,14340,14360,68294
2008-06-02 14:00:00,14360,14460,14345,14435,63951
2008-06-02 15:00:00,14435,14450,14425,14435,12574
2008-06-02 16:00:00,14400,14400,14340,14350,10203
2008-06-02 17:00:00,14355,14360,14290,14325,12244
2008-06-02 18:00:00,14325,14335,14295,14300,7402
2008-06-03 09:00:00,14210,14275,14170,14185,92819
2008-06-03 10:00:00,14180,14230,14165,14225,57317
2008-06-03 11:00:00,14225,14225,14225,14225,1515
2008-06-03 12:00:00,14255,14300,14200,14205,51344
2008-06-03 13:00:00,14210,14230,14135,14160,106841
2008-06-03 14:00:00,14160,14195,14120,14175,73343
2008-06-03 15:00:00,14180,14210,14180,14200,17666
2008-06-03 16:00:00,14190,14205,14180,14195,6483
2008-06-03 17:00:00,14200,14205,14160,14170,8535
2008-06-03 18:00:00,14170,14210,14170,14205,9110
2008-06-04 09:00:00,14310,14350,14260,14305,79336
2008-06-04 10:00:00,14300,14395,14300,14380,61869
2008-06-04 11:00:00,14380,14380,14380,14380,1293
2008-06-04 12:00:00,14375,14415,14345,14375,43727
2008-06-04 13:00:00,14380,14390,14335,14355,50363
2008-06-04 14:00:00,14355,14420,14350,14410,46035
2008-06-04 15:00:00,14410,14430,14380,14380,20666
2008-06-04 16:00:00,14355,14360,14290,14310,9697
2008-06-04 17:00:00,14310,14310,14235,14250,17533
2008-06-04 18:00:00,14250,14260,14235,14255,8297
2008-06-05 09:00:00,14380,14385,14295,14310,84152
2008-06-05 10:00:00,14315,14350,14255,14340,54108
2008-06-05 11:00:00,14345,14345,14345,14345,859
2008-06-05 12:00:00,14300,14360,14275,14315,50344
2008-06-05 13:00:00,14320,14360,14290,14360,47247
2008-06-05 14:00:00,14360,14385,14340,14355,44117
2008-06-05 15:00:00,14355,14360,14330,14350,14616
2008-06-05 16:00:00,14380,14420,14370,14390,9990
2008-06-05 17:00:00,14390,14430,14385,14420,9906
2008-06-05 18:00:00,14425,14440,14410,14440,7039
2008-06-06 09:00:00,14605,14610,14560,14595,52469
2008-06-06 10:00:00,14595,14600,14530,14565,37406
2008-06-06 11:00:00,14560,14560,14560,14560,903
2008-06-06 12:00:00,14555,14590,14545,14550,18471
2008-06-06 13:00:00,14550,14570,14530,14545,31255
2008-06-06 14:00:00,14545,14560,14490,14500,39316
2008-06-06 15:00:00,14495,14520,14485,14520,13981
2008-06-06 16:00:00,14525,14550,14515,14530,6398
2008-06-06 17:00:00,14535,14540,14515,14520,4382
2008-06-06 18:00:00,14520,14525,14480,14485,5932
2008-06-09 09:00:00,14100,14170,14070,14170,91570
2008-06-09 10:00:00,14170,14200,14155,14195,44722
2008-06-09 11:00:00,14190,14190,14190,14190,1335
2008-06-09 12:00:00,14230,14270,14225,14255,32411
2008-06-09 13:00:00,14255,14270,14215,14250,35577
2008-06-09 14:00:00,14250,14255,14170,14180,38363
2008-06-09 15:00:00,14180,14220,14175,14210,14395
2008-06-09 16:00:00,14220,14235,14210,14230,6450
2008-06-09 17:00:00,14225,14270,14220,14250,10947
2008-06-09 18:00:00,14245,14255,14230,14230,9284
2008-06-10 09:00:00,14280,14320,14245,14265,83801
2008-06-10 10:00:00,14265,14270,14155,14175,67611
2008-06-10 11:00:00,14185,14185,14185,14185,718
2008-06-10 12:00:00,14105,14105,14045,14070,46315
2008-06-10 13:00:00,14070,14075,13985,14030,69893
2008-06-10 14:00:00,14030,14035,13985,14030,44410
2008-06-10 15:00:00,14025,14050,14015,14050,15478
2008-06-10 16:00:00,14000,14005,13950,13965,8659
2008-06-10 17:00:00,13970,13970,13930,13930,8491
2008-06-10 18:00:00,13930,13980,13905,13970,12581
2008-06-11 09:00:00,14150,14160,14040,14050,60337
2008-06-11 10:00:00,14050,14075,13995,14035,55237
2008-06-11 11:00:00,14025,14025,14025,14025,1316
2008-06-11 12:00:00,14100,14160,14075,14160,55841
2008-06-11 13:00:00,14160,14180,14115,14140,52670
2008-06-11 14:00:00,14140,14200,14115,14195,42507
2008-06-11 15:00:00,14195,14195,14170,14175,10726
2008-06-11 16:00:00,14190,14195,14170,14170,5783
2008-06-11 17:00:00,14175,14180,14150,14160,9023
2008-06-11 18:00:00,14165,14170,14150,14165,5723
2008-06-12 09:00:00,13910,13935,13850,13870,63219
2008-06-12 10:00:00,13870,13890,13830,13870,29275
2008-06-12 11:00:00,13865,13865,13865,13865,895
2008-06-12 12:00:00,13820,13925,13820,13885,31140
2008-06-12 13:00:00,13885,13930,13855,13860,35450
2008-06-12 14:00:00,13860,13900,13850,13880,25232
2008-06-12 15:00:00,13880,13890,13865,13885,11479
2008-06-12 16:00:00,13950,14005,13940,13980,7990
2008-06-12 17:00:00,13980,14000,13970,13975,7558
2008-06-12 18:00:00,13970,14000,13970,13995,7061
2008-06-13 09:00:00,14020,14070,13915,13920,101123
2008-06-13 10:00:00,13915,13935,13825,13880,85536
2008-06-13 11:00:00,13875,13875,13875,13875,1489
2008-06-13 12:00:00,13850,13900,13850,13895,29634
2008-06-13 13:00:00,13900,14020,13880,14000,69843
2008-06-13 14:00:00,14000,14030,13940,14005,70024
2008-06-13 15:00:00,14000,14005,13965,13985,14501
2008-06-13 16:00:00,13960,13975,13925,13945,9692
2008-06-13 17:00:00,13940,13945,13900,13925,12741
2008-06-13 18:00:00,13920,13940,13915,13925,7773
2008-06-16 09:00:00,14165,14180,14125,14170,60483
2008-06-16 10:00:00,14175,14230,14135,14205,56541
2008-06-16 11:00:00,14195,14195,14195,14195,878
2008-06-16 12:00:00,14315,14395,14310,14365,64046
2008-06-16 13:00:00,14365,14400,14335,14380,47065
2008-06-16 14:00:00,14375,14400,14360,14385,30427
2008-06-16 15:00:00,14380,14385,14345,14345,17454
2008-06-16 16:00:00,14355,14360,14310,14325,8051
2008-06-16 17:00:00,14320,14350,14315,14335,7843
2008-06-16 18:00:00,14330,14365,14325,14365,9194
2008-06-17 09:00:00,14400,14430,14310,14380,84666
2008-06-17 10:00:00,14380,14405,14345,14400,43159
2008-06-17 11:00:00,14405,14405,14405,14405,1557
2008-06-17 12:00:00,14380,14380,14330,14355,34245
2008-06-17 13:00:00,14355,14425,14330,14395,51533
2008-06-17 14:00:00,14390,14410,14355,14380,41291
2008-06-17 15:00:00,14380,14405,14375,14405,13315
2008-06-17 16:00:00,14405,14415,14395,14410,4910
2008-06-17 17:00:00,14410,14465,14405,14460,11337
2008-06-17 18:00:00,14460,14490,14450,14485,8663
2008-06-18 09:00:00,14355,14430,14335,14400,70032
2008-06-18 10:00:00,14395,14470,14395,14425,50067
2008-06-18 11:00:00,14435,14435,14435,14435,1379
2008-06-18 12:00:00,14485,14490,14420,14430,33400
2008-06-18 13:00:00,14430,14480,14420,14460,37689
2008-06-18 14:00:00,14465,14495,14460,14465,37721
2008-06-18 15:00:00,14470,14475,14440,14440,16967
2008-06-18 16:00:00,14430,14435,14405,14415,9377
2008-06-18 17:00:00,14415,14420,14400,14420,7113
2008-06-18 18:00:00,14420,14425,14400,14415,6753
2008-06-19 09:00:00,14305,14310,14185,14195,103180
2008-06-19 10:00:00,14195,14220,14150,14175,58065
2008-06-19 11:00:00,14170,14170,14170,14170,1455
2008-06-19 12:00:00,14190,14220,14155,14180,34025
2008-06-19 13:00:00,14180,14205,14080,14095,67209
2008-06-19 14:00:00,14095,14135,14080,14135,50579
2008-06-19 15:00:00,14135,14160,14130,14155,17492
2008-06-19 16:00:00,14125,14125,14095,14100,10691
2008-06-19 17:00:00,14095,14135,14070,14130,14690
2008-06-19 18:00:00,14130,14155,14120,14150,9667
2008-06-20 09:00:00,14185,14220,14120,14135,75704
2008-06-20 10:00:00,14135,14145,13990,14015,76427
2008-06-20 11:00:00,14010,14010,14010,14010,1633
2008-06-20 12:00:00,14085,14100,13940,13955,55091
2008-06-20 13:00:00,13950,13985,13910,13975,75076
2008-06-20 14:00:00,13970,13985,13925,13960,50998
2008-06-20 15:00:00,13965,13970,13950,13950,16603
2008-06-20 16:00:00,13960,14005,13955,13975,9539
2008-06-20 17:00:00,13975,13990,13955,13970,8961
2008-06-20 18:00:00,13975,13975,13960,13960,4322
2008-06-23 09:00:00,13745,13765,13705,13705,75678
2008-06-23 10:00:00,13705,13800,13670,13795,65932
2008-06-23 11:00:00,13790,13790,13790,13790,1628
2008-06-23 12:00:00,13825,13880,13790,13830,47382
2008-06-23 13:00:00,13825,13940,13800,13920,70589
2008-06-23 14:00:00,13920,13925,13845,13870,48861
2008-06-23 15:00:00,13870,13880,13850,13850,14341
2008-06-23 16:00:00,13870,13875,13850,13850,5927
2008-06-23 17:00:00,13855,13860,13835,13835,7687
2008-06-23 18:00:00,13840,13845,13810,13835,9374
2008-06-24 09:00:00,13770,13840,13745,13820,68109
2008-06-24 10:00:00,13820,13900,13815,13865,55997
2008-06-24 11:00:00,13875,13875,13875,13875,833
2008-06-24 12:00:00,13855,13890,13795,13820,38987
2008-06-24 13:00:00,13820,13885,13800,13875,41260
2008-06-24 14:00:00,13880,13890,13845,13870,35506
2008-06-24 15:00:00,13865,13900,13860,13900,11706
2008-06-24 16:00:00,13905,13910,13870,13875,7292
2008-06-24 17:00:00,13875,13885,13840,13845,10189
2008-06-24 18:00:00,13845,13850,13745,13755,21382
2008-06-25 09:00:00,13795,13820,13750,13785,72807
2008-06-25 10:00:00,13790,13835,13650,13680,83907
2008-06-25 11:00:00,13685,13685,13685,13685,1451
2008-06-25 12:00:00,13730,13785,13710,13755,56108
2008-06-25 13:00:00,13755,13845,13710,13845,80020
2008-06-25 14:00:00,13845,13860,13805,13855,54559
2008-06-25 15:00:00,13850,13885,13845,13870,17262
2008-06-25 16:00:00,13905,13950,13900,13925,10947
2008-06-25 17:00:00,13925,13950,13920,13940,11078
2008-06-25 18:00:00,13940,13980,13940,13975,11148
2008-06-26 09:00:00,13885,13930,13820,13855,75825
2008-06-26 10:00:00,13850,13925,13830,13920,50901
2008-06-26 11:00:00,13920,13920,13920,13920,816
2008-06-26 12:00:00,13935,13980,13930,13965,38100
2008-06-26 13:00:00,13970,13970,13885,13910,56245
2008-06-26 14:00:00,13915,13920,13825,13850,59401
2008-06-26 15:00:00,13845,13855,13830,13850,13384
2008-06-26 16:00:00,13820,13840,13805,13825,12129
2008-06-26 17:00:00,13830,13835,13790,13795,10536
2008-06-26 18:00:00,13800,13805,13755,13765,13364
2008-06-27 09:00:00,13500,13580,13485,13555,89557
2008-06-27 10:00:00,13555,13585,13535,13540,38561
2008-06-27 11:00:00,13535,13535,13535,13535,837
2008-06-27 12:00:00,13585,13600,13500,13530,40320
2008-06-27 13:00:00,13535,13580,13520,13555,45521
2008-06-27 14:00:00,13550,13555,13470,13535,68582
2008-06-27 15:00:00,13535,13560,13525,13530,21533
2008-06-27 16:00:00,13555,13565,13435,13455,18812
2008-06-27 17:00:00,13450,13510,13445,13490,12838
2008-06-27 18:00:00,13485,13495,13445,13485,14406
2008-06-30 09:00:00,13590,13610,13525,13585,79429
2008-06-30 10:00:00,13585,13625,13560,13610,44043
2008-06-30 11:00:00,13615,13615,13615,13615,960
2008-06-30 12:00:00,13605,13625,13570,13605,28872
2008-06-30 13:00:00,13610,13610,13520,13535,43199
2008-06-30 14:00:00,13535,13575,13465,13485,65087
2008-06-30 15:00:00,13485,13500,13460,13465,27447
2008-06-30 16:00:00,13485,13490,13415,13430,10764
2008-06-30 17:00:00,13425,13430,13375,13395,19641
2008-06-30 18:00:00,13395,13430,13385,13395,14842
2008-07-01 09:00:00,13510,13600,13505,13540,95668
2008-07-01 10:00:00,13540,13585,13520,13555,59348
2008-07-01 11:00:00,13555,13555,13555,13555,797
2008-07-01 12:00:00,13495,13520,13460,13515,42874
2008-07-01 13:00:00,13520,13570,13500,13525,67639
2008-07-01 14:00:00,13525,13535,13475,13485,57411
2008-07-01 15:00:00,13485,13490,13460,13470,15005
2008-07-01 16:00:00,13430,13440,13390,13415,13559
2008-07-01 17:00:00,13415,13420,13310,13315,24499
2008-07-01 18:00:00,13310,13370,13265,13315,26647
2008-07-02 09:00:00,13500,13510,13335,13355,127686
2008-07-02 10:00:00,13350,13360,13285,13355,67449
2008-07-02 11:00:00,13350,13350,13350,13350,922
2008-07-02 12:00:00,13370,13395,13310,13385,55709
2008-07-02 13:00:00,13380,13390,13320,13330,53662
2008-07-02 14:00:00,13330,13335,13250,13305,79985
2008-07-02 15:00:00,13310,13310,13280,13285,16461
2008-07-02 16:00:00,13300,13355,13290,13350,14315
2008-07-02 17:00:00,13350,13390,13335,13385,17206
2008-07-02 18:00:00,13385,13420,13370,13415,14495
2008-07-03 09:00:00,13185,13265,13140,13255,117162
2008-07-03 10:00:00,13255,13300,13205,13290,80650
2008-07-03 11:00:00,13285,13285,13285,13285,1822
2008-07-03 12:00:00,13335,13345,13260,13270,49956
2008-07-03 13:00:00,13270,13360,13255,13290,86297
2008-07-03 14:00:00,13290,13340,13280,13295,60588
2008-07-03 15:00:00,13290,13295,13220,13220,26874
2008-07-03 16:00:00,13200,13205,13130,13160,17464
2008-07-03 17:00:00,13160,13215,13155,13195,20662
2008-07-03 18:00:00,13200,13245,13175,13240,16709
2008-07-04 09:00:00,13280,13310,13230,13250,89944
2008-07-04 10:00:00,13250,13295,13235,13245,48799
2008-07-04 11:00:00,13245,13245,13245,13245,659
2008-07-04 12:00:00,13260,13270,13180,13215,49167
2008-07-04 13:00:00,13215,13240,13145,13185,78635
2008-07-04 14:00:00,13185,13255,13160,13245,60266
2008-07-04 15:00:00,13245,13280,13235,13280,17056
2008-07-04 16:00:00,13250,13280,13240,13255,10206
2008-07-04 17:00:00,13260,13280,13245,13275,6903
2008-07-04 18:00:00,13275,13280,13260,13275,6287
2008-07-07 09:00:00,13220,13250,13180,13240,88250
2008-07-07 10:00:00,13240,13245,13185,13240,51167
2008-07-07 11:00:00,13240,13240,13240,13240,890
2008-07-07 12:00:00,13290,13395,13285,13380,65204
2008-07-07 13:00:00,13380,13400,13360,13385,50715
2008-07-07 14:00:00,13385,13425,13360,13375,57989
2008-07-07 15:00:00,13380,13390,13365,13370,13085
2008-07-07 16:00:00,13390,13400,13375,13380,8316
2008-07-07 17:00:00,13375,13390,13350,13355,12841
2008-07-07 18:00:00,13355,13385,13340,13370,8569
2008-07-08 09:00:00,13305,13315,13175,13190,99865
2008-07-08 10:00:00,13190,13195,13080,13135,93925
2008-07-08 11:00:00,13130,13130,13130,13130,1223
2008-07-08 12:00:00,13050,13065,13010,13020,56125
2008-07-08 13:00:00,13015,13090,12990,13035,77606
2008-07-08 14:00:00,13035,13090,13015,13045,61585
2008-07-08 15:00:00,13045,13055,13015,13015,19150
2008-07-08 16:00:00,12980,12985,12915,12950,19559
2008-07-08 17:00:00,12950,12995,12945,12970,17231
2008-07-08 18:00:00,12965,12995,12955,12990,10843
2008-07-09 09:00:00,13240,13310,13190,13245,109682
2008-07-09 10:00:00,13240,13300,13205,13290,58211
2008-07-09 11:00:00,13290,13290,13290,13290,1206
2008-07-09 12:00:00,13300,13305,13225,13245,34274
2008-07-09 13:00:00,13245,13250,13125,13135,71086
2008-07-09 14:00:00,13135,13155,13045,13070,85570
2008-07-09 15:00:00,13070,13125,13065,13125,20620
2008-07-09 16:00:00,13150,13160,13140,13155,8554
2008-07-09 17:00:00,13155,13175,13120,13160,12519
2008-07-09 18:00:00,13160,13195,13160,13170,9346
2008-07-10 09:00:00,12950,13090,12925,13065,117644
2008-07-10 10:00:00,13070,13110,13020,13065,65142
2008-07-10 11:00:00,13055,13055,13055,13055,1045
2008-07-10 12:00:00,13080,13140,13070,13130,50376
2008-07-10 13:00:00,13130,13160,13105,13135,50952
2008-07-10 14:00:00,13140,13150,13075,13075,57312
2008-07-10 15:00:00,13080,13080,13040,13045,21371
2008-07-10 16:00:00,13055,13070,13045,13060,8680
2008-07-10 17:00:00,13060,13095,13060,13090,8877
2008-07-10 18:00:00,13090,13105,13085,13095,7191
2008-07-11 09:00:00,13055,13095,12940,12975,105534
2008-07-11 10:00:00,12980,13050,12960,13025,51147
2008-07-11 11:00:00,13030,13030,13030,13030,1062
2008-07-11 12:00:00,13005,13030,12920,13020,65402
2008-07-11 13:00:00,13020,13190,13015,13125,129922
2008-07-11 14:00:00,13120,13150,13070,13075,63849
2008-07-11 15:00:00,13080,13090,13045,13090,22797
2008-07-11 16:00:00,13040,13075,13030,13045,11019
2008-07-11 17:00:00,13045,13075,13035,13055,8904
2008-07-11 18:00:00,13055,13065,13000,13010,13046
2008-07-14 09:00:00,13015,13165,13005,13125,116857
2008-07-14 10:00:00,13130,13200,13090,13195,74149
2008-07-14 11:00:00,13200,13200,13200,13200,601
2008-07-14 12:00:00,13140,13155,13110,13125,33515
2008-07-14 13:00:00,13125,13150,12970,12995,102259
2008-07-14 14:00:00,12995,13060,12990,13020,66861
2008-07-14 15:00:00,13025,13055,13010,13055,16074
2008-07-14 16:00:00,13085,13090,13030,13035,8592
2008-07-14 17:00:00,13030,13055,13015,13020,11705
2008-07-14 18:00:00,13020,13020,12980,13010,13034
2008-07-15 09:00:00,12910,12910,12800,12850,111388
2008-07-15 10:00:00,12850,12870,12825,12835,47130
2008-07-15 11:00:00,12835,12835,12835,12835,718
2008-07-15 12:00:00,12770,12780,12735,12760,50726
2008-07-15 13:00:00,12760,12800,12735,12745,66695
2008-07-15 14:00:00,12750,12810,12720,12775,64348
2008-07-15 15:00:00,12780,12780,12755,12765,17825
2008-07-15 16:00:00,12710,12735,12670,12685,16114
2008-07-15 17:00:00,12685,12715,12660,12695,12868
2008-07-15 18:00:00,12695,12700,12650,12655,14015
2008-07-16 09:00:00,12725,12840,12710,12745,118003
2008-07-16 10:00:00,12745,12780,12680,12695,58177
2008-07-16 11:00:00,12685,12685,12685,12685,1790
2008-07-16 12:00:00,12690,12765,12685,12755,38589
2008-07-16 13:00:00,12755,12800,12750,12760,43644
2008-07-16 14:00:00,12760,12770,12705,12770,62195
2008-07-16 15:00:00,12770,12785,12720,12720,23246
2008-07-16 16:00:00,12700,12710,12680,12705,11644
2008-07-16 17:00:00,12710,12720,12675,12690,15122
2008-07-16 18:00:00,12690,12695,12660,12665,11277
2008-07-17 09:00:00,12915,12945,12880,12925,79427
2008-07-17 10:00:00,12925,12945,12890,12920,40966
2008-07-17 11:00:00,12915,12915,12915,12915,666
2008-07-17 12:00:00,12915,12925,12885,12905,25973
2008-07-17 13:00:00,12910,12910,12860,12905,40795
2008-07-17 14:00:00,12905,12940,12880,12895,48724
2008-07-17 15:00:00,12895,12920,12890,12915,15423
2008-07-17 16:00:00,12950,12980,12940,12970,10099
2008-07-17 17:00:00,12970,12980,12950,12960,7264
2008-07-17 18:00:00,12960,12970,12925,12960,9159
2008-07-18 09:00:00,13010,13030,12950,12965,85186
2008-07-18 10:00:00,12960,12965,12930,12950,43658
2008-07-18 11:00:00,12955,12955,12955,12955,1189
2008-07-18 12:00:00,12920,12930,12880,12895,34551
2008-07-18 13:00:00,12895,12905,12790,12805,54245
2008-07-18 14:00:00,12805,12845,12770,12830,61491
2008-07-18 15:00:00,12835,12835,12810,12835,13940
2008-07-18 16:00:00,12860,12940,12855,12905,13900
2008-07-18 17:00:00,12910,12935,12895,12915,12351
2008-07-18 18:00:00,12910,12920,12885,12920,10612
2008-07-22 09:00:00,13030,13040,12960,12985,65748
2008-07-22 10:00:00,12990,12995,12960,12975,20408
2008-07-22 11:00:00,12970,12970,12970,12970,637
2008-07-22 12:00:00,13000,13025,12980,12985,23012
2008-07-22 13:00:00,12985,13025,12980,13025,25243
2008-07-22 14:00:00,13025,13185,13015,13185,99883
2008-07-22 15:00:00,13185,13225,13185,13200,27470
2008-07-22 16:00:00,13175,13185,13135,13145,11825
2008-07-22 17:00:00,13145,13155,13100,13120,14604
2008-07-22 18:00:00,13120,13155,13115,13150,9844
2008-07-23 09:00:00,13280,13370,13280,13340,81784
2008-07-23 10:00:00,13345,13360,13315,13330,36414
2008-07-23 11:00:00,13335,13335,13335,13335,1426
2008-07-23 12:00:00,13385,13395,13340,13370,27221
2008-07-23 13:00:00,13370,13410,13345,13355,41664
2008-07-23 14:00:00,13355,13360,13245,13310,80672
2008-07-23 15:00:00,13310,13360,13305,13360,21048
2008-07-23 16:00:00,13390,13420,13345,13375,14671
2008-07-23 17:00:00,13370,13435,13370,13420,15677
2008-07-23 18:00:00,13420,13440,13405,13420,12692
2008-07-24 09:00:00,13435,13490,13420,13470,74040
2008-07-24 10:00:00,13470,13500,13450,13495,34244
2008-07-24 11:00:00,13495,13495,13495,13495,1556
2008-07-24 12:00:00,13470,13495,13440,13455,27362
2008-07-24 13:00:00,13455,13610,13435,13585,100410
2008-07-24 14:00:00,13580,13610,13560,13605,54402
2008-07-24 15:00:00,13605,13660,13590,13660,27275
2008-07-24 16:00:00,13620,13625,13580,13580,11839
2008-07-24 17:00:00,13580,13595,13565,13585,12928
2008-07-24 18:00:00,13585,13600,13575,13585,8271
2008-07-25 09:00:00,13425,13465,13405,13445,75697
2008-07-25 10:00:00,13445,13445,13385,13400,45934
2008-07-25 11:00:00,13405,13405,13405,13405,1295
2008-07-25 12:00:00,13395,13420,13360,13365,30569
2008-07-25 13:00:00,13365,13375,13340,13360,45422
2008-07-25 14:00:00,13360,13365,13330,13355,41732
2008-07-25 15:00:00,13355,13360,13335,13360,17260
2008-07-25 16:00:00,13330,13360,13315,13350,11382
2008-07-25 17:00:00,13350,13380,13345,13360,12362
2008-07-25 18:00:00,13355,13360,13305,13325,14070
2008-07-28 09:00:00,13450,13480,13420,13430,74039
2008-07-28 10:00:00,13430,13470,13405,13415,41785
2008-07-28 11:00:00,13410,13410,13410,13410,793
2008-07-28 12:00:00,13415,13420,13355,13370,38478
2008-07-28 13:00:00,13375,13390,13335,13340,43552
2008-07-28 14:00:00,13345,13400,13335,13355,43282
2008-07-28 15:00:00,13350,13370,13345,13355,12817
2008-07-28 16:00:00,13310,13340,13300,13335,8879
2008-07-28 17:00:00,13335,13350,13325,13340,8853
2008-07-28 18:00:00,13340,13350,13325,13340,6962
2008-07-29 09:00:00,13195,13200,13075,13095,100561
2008-07-29 10:00:00,13090,13105,13025,13070,62819
2008-07-29 11:00:00,13065,13065,13065,13065,1546
2008-07-29 12:00:00,13070,13115,13050,13105,28647
2008-07-29 13:00:00,13110,13120,13065,13075,33670
2008-07-29 14:00:00,13075,13165,13075,13160,57436
2008-07-29 15:00:00,13160,13175,13130,13130,20416
2008-07-29 16:00:00,13140,13150,13120,13130,10412
2008-07-29 17:00:00,13130,13155,13110,13140,11086
2008-07-29 18:00:00,13145,13165,13115,13120,10884
2008-07-30 09:00:00,13305,13390,13280,13370,83523
2008-07-30 10:00:00,13370,13370,13330,13335,43260
2008-07-30 11:00:00,13335,13335,13335,13335,837
2008-07-30 12:00:00,13340,13385,13330,13360,29098
2008-07-30 13:00:00,13365,13370,13335,13350,27681
2008-07-30 14:00:00,13345,13375,13335,13375,30074
2008-07-30 15:00:00,13375,13390,13365,13370,17881
2008-07-30 16:00:00,13380,13385,13365,13380,5772
2008-07-30 17:00:00,13375,13390,13370,13375,6356
2008-07-30 18:00:00,13375,13390,13360,13390,8130
2008-07-31 09:00:00,13450,13485,13400,13425,85081
2008-07-31 10:00:00,13425,13435,13285,13295,68654
2008-07-31 11:00:00,13300,13300,13300,13300,1062
2008-07-31 12:00:00,13255,13345,13250,13320,45541
2008-07-31 13:00:00,13325,13365,13280,13305,50927
2008-07-31 14:00:00,13305,13395,13300,13385,57831
2008-07-31 15:00:00,13390,13390,13350,13365,19258
2008-07-31 16:00:00,13360,13395,13355,13375,8767
2008-07-31 17:00:00,13375,13395,13365,13385,7893
2008-07-31 18:00:00,13385,13390,13375,13385,6463
2008-08-01 09:00:00,13260,13285,13115,13135,116464
2008-08-01 10:00:00,13130,13155,13080,13095,52344
2008-08-01 11:00:00,13100,13100,13100,13100,868
2008-08-01 12:00:00,13075,13105,13045,13090,44287
2008-08-01 13:00:00,13090,13130,13055,13085,71449
2008-08-01 14:00:00,13085,13115,13055,13090,39599
2008-08-01 15:00:00,13095,13095,13040,13045,17127
2008-08-01 16:00:00,13065,13130,13060,13120,15573
2008-08-01 17:00:00,13115,13125,13080,13085,8298
2008-08-01 18:00:00,13080,13120,13070,13115,10991
2008-08-04 09:00:00,13060,13130,12945,12965,104139
2008-08-04 10:00:00,12965,12980,12915,12965,52520
2008-08-04 11:00:00,12965,12965,12965,12965,846
2008-08-04 12:00:00,12940,13020,12925,12980,43411
2008-08-04 13:00:00,12985,13055,12970,12985,54242
2008-08-04 14:00:00,12985,13005,12940,12955,45518
2008-08-04 15:00:00,12955,12955,12925,12945,15166
2008-08-04 16:00:00,12930,12950,12915,12935,8094
2008-08-04 17:00:00,12935,12980,12935,12980,12019
2008-08-04 18:00:00,12980,12995,12955,12965,10038
2008-08-05 09:00:00,12990,13070,12930,13000,93346
